Datetime,Close,High,Low,Open,Volume
2025-09-29 09:00:00+08:00,3.5,3.5,3.490000009536743,3.490000009536743,18200
2025-09-29 09:01:00+08:00,3.5199999809265137,3.5199999809265137,3.5,3.5,36700
2025-09-29 09:02:00+08:00,3.5299999713897705,3.5299999713897705,3.5199999809265137,3.5199999809265137,39100
2025-09-29 09:03:00+08:00,3.5299999713897705,3.5299999713897705,3.5299999713897705,3.5299999713897705,7800
2025-09-29 09:04:00+08:00,3.5299999713897705,3.539999961853028,3.5299999713897705,3.5299999713897705,16400
2025-09-29 09:05:00+08:00,3.509999990463257,3.539999961853028,3.509999990463257,3.5299999713897705,13200
2025-09-29 09:06:00+08:00,3.5299999713897705,3.5299999713897705,3.509999990463257,3.509999990463257,4400
2025-09-29 09:07:00+08:00,3.5299999713897705,3.5299999713897705,3.509999990463257,3.5299999713897705,6800
2025-09-29 09:08:00+08:00,3.5199999809265137,3.5299999713897705,3.5199999809265137,3.5299999713897705,5000
2025-09-29 09:09:00+08:00,3.5199999809265137,3.5299999713897705,3.5199999809265137,3.5199999809265137,6600
2025-09-29 09:10:00+08:00,3.5299999713897705,3.5299999713897705,3.5199999809265137,3.5199999809265137,6800
2025-09-29 09:11:00+08:00,3.5299999713897705,3.5299999713897705,3.5299999713897705,3.5299999713897705,2500
2025-09-29 09:12:00+08:00,3.5199999809265137,3.5299999713897705,3.5199999809265137,3.5299999713897705,12100
2025-09-29 09:13:00+08:00,3.5199999809265137,3.5199999809265137,3.5199999809265137,3.5199999809265137,1600
2025-09-29 09:14:00+08:00,3.509999990463257,3.5199999809265137,3.509999990463257,3.5199999809265137,2900
2025-09-29 09:15:00+08:00,3.509999990463257,3.509999990463257,3.509999990463257,3.509999990463257,9800
2025-09-29 09:16:00+08:00,3.509999990463257,3.509999990463257,3.509999990463257,3.509999990463257,3600
2025-09-29 09:17:00+08:00,3.509999990463257,3.509999990463257,3.509999990463257,3.509999990463257,2800
2025-09-29 09:18:00+08:00,3.5199999809265137,3.5199999809265137,3.509999990463257,3.509999990463257,4700
2025-09-29 09:19:00+08:00,3.5199999809265137,3.5199999809265137,3.5199999809265137,3.5199999809265137,3100
2025-09-29 09:20:00+08:00,3.5199999809265137,3.5199999809265137,3.5199999809265137,3.5199999809265137,4900
2025-09-29 09:21:00+08:00,3.5199999809265137,3.5199999809265137,3.5199999809265137,3.5199999809265137,4100
2025-09-29 09:22:00+08:00,3.5199999809265137,3.5199999809265137,3.5199999809265137,3.5199999809265137,3500
2025-09-29 09:23:00+08:00,3.5199999809265137,3.5199999809265137,3.5199999809265137,3.5199999809265137,1800
2025-09-29 09:24:00+08:00,3.509999990463257,3.5199999809265137,3.509999990463257,3.5199999809265137,800
2025-09-29 09:25:00+08:00,3.509999990463257,3.509999990463257,3.5,3.509999990463257,23800
2025-09-29 09:26:00+08:00,3.5199999809265137,3.5199999809265137,3.509999990463257,3.509999990463257,5500
2025-09-29 09:27:00+08:00,3.5199999809265137,3.5199999809265137,3.5199999809265137,3.5199999809265137,2700
2025-09-29 09:28:00+08:00,3.5299999713897705,3.5299999713897705,3.5199999809265137,3.5199999809265137,7800
2025-09-29 09:29:00+08:00,3.539999961853028,3.539999961853028,3.5299999713897705,3.5299999713897705,26100
2025-09-29 09:30:00+08:00,3.539999961853028,3.539999961853028,3.539999961853028,3.539999961853028,4100
2025-09-29 09:31:00+08:00,3.5299999713897705,3.539999961853028,3.5299999713897705,3.539999961853028,6900
2025-09-29 09:32:00+08:00,3.5299999713897705,3.5299999713897705,3.5199999809265137,3.5299999713897705,5300
2025-09-29 09:33:00+08:00,3.549999952316284,3.549999952316284,3.5299999713897705,3.5299999713897705,34900
2025-09-29 09:34:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,4100
2025-09-29 09:35:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,3900
2025-09-29 09:36:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,3500
2025-09-29 09:37:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,9400
2025-09-29 09:38:00+08:00,3.549999952316284,3.559999942779541,3.5299999713897705,3.549999952316284,110900
2025-09-29 09:39:00+08:00,3.549999952316284,3.549999952316284,3.539999961853028,3.549999952316284,12300
2025-09-29 09:40:00+08:00,3.549999952316284,3.549999952316284,3.539999961853028,3.549999952316284,7700
2025-09-29 09:41:00+08:00,3.549999952316284,3.549999952316284,3.539999961853028,3.549999952316284,11300
2025-09-29 09:42:00+08:00,3.549999952316284,3.549999952316284,3.539999961853028,3.549999952316284,4000
2025-09-29 09:43:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,2900
2025-09-29 09:44:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,4900
2025-09-29 09:45:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,8400
2025-09-29 09:46:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,3200
2025-09-29 09:47:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,2200
2025-09-29 09:48:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,3300
2025-09-29 09:49:00+08:00,3.549999952316284,3.549999952316284,3.539999961853028,3.549999952316284,3900
2025-09-29 09:50:00+08:00,3.559999942779541,3.559999942779541,3.549999952316284,3.549999952316284,17100
2025-09-29 09:51:00+08:00,3.549999952316284,3.559999942779541,3.549999952316284,3.559999942779541,11300
2025-09-29 09:52:00+08:00,3.559999942779541,3.559999942779541,3.549999952316284,3.549999952316284,20400
2025-09-29 09:53:00+08:00,3.559999942779541,3.559999942779541,3.549999952316284,3.559999942779541,7700
2025-09-29 09:54:00+08:00,3.559999942779541,3.559999942779541,3.549999952316284,3.559999942779541,10200
2025-09-29 09:55:00+08:00,3.559999942779541,3.559999942779541,3.549999952316284,3.559999942779541,5300
2025-09-29 09:56:00+08:00,3.549999952316284,3.559999942779541,3.549999952316284,3.559999942779541,12800
2025-09-29 09:57:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,5200
2025-09-29 09:58:00+08:00,3.559999942779541,3.559999942779541,3.549999952316284,3.549999952316284,2500
2025-09-29 09:59:00+08:00,3.559999942779541,3.559999942779541,3.559999942779541,3.559999942779541,3000
2025-09-29 10:00:00+08:00,3.559999942779541,3.559999942779541,3.559999942779541,3.559999942779541,900
2025-09-29 10:01:00+08:00,3.549999952316284,3.559999942779541,3.549999952316284,3.559999942779541,16700
2025-09-29 10:02:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,1200
2025-09-29 10:03:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,1000
2025-09-29 10:04:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,1700
2025-09-29 10:05:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,700
2025-09-29 10:06:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,1600
2025-09-29 10:07:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,800
2025-09-29 10:08:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,1900
2025-09-29 10:09:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,1300
2025-09-29 10:10:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,1800
2025-09-29 10:11:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,3700
2025-09-29 10:12:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,3600
2025-09-29 10:13:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,2300
2025-09-29 10:14:00+08:00,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,3300
2025-09-29 10:15:00+08:00,3.549999952316284,3.559999942779541,3.549999952316284,3.549999952316284,32700
2025-09-29 10:16:00+08:00,3.559999942779541,3.559999942779541,3.549999952316284,3.549999952316284,2700
2025-09-29 10:17:00+08:00,3.569999933242798,3.569999933242798,3.559999942779541,3.559999942779541,45100
2025-09-29 10:18:00+08:00,3.569999933242798,3.569999933242798,3.569999933242798,3.569999933242798,6500
2025-09-29 10:19:00+08:00,3.569999933242798,3.569999933242798,3.569999933242798,3.569999933242798,13000
2025-09-29 10:20:00+08:00,3.569999933242798,3.569999933242798,3.569999933242798,3.569999933242798,4700
2025-09-29 10:21:00+08:00,3.569999933242798,3.569999933242798,3.559999942779541,3.569999933242798,17000
2025-09-29 10:22:00+08:00,3.5799999237060547,3.5799999237060547,3.569999933242798,3.569999933242798,11200
2025-09-29 10:23:00+08:00,3.569999933242798,3.5799999237060547,3.569999933242798,3.5799999237060547,28400
2025-09-29 10:24:00+08:00,3.5799999237060547,3.5799999237060547,3.569999933242798,3.569999933242798,1300
2025-09-29 10:25:00+08:00,3.569999933242798,3.5799999237060547,3.569999933242798,3.5799999237060547,3000
2025-09-29 10:26:00+08:00,3.5799999237060547,3.5799999237060547,3.569999933242798,3.569999933242798,1100
2025-09-29 10:27:00+08:00,3.5799999237060547,3.5799999237060547,3.569999933242798,3.5799999237060547,2800
2025-09-29 10:28:00+08:00,3.5799999237060547,3.5799999237060547,3.569999933242798,3.5799999237060547,3800
2025-09-29 10:29:00+08:00,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,1500
2025-09-29 10:30:00+08:00,3.5799999237060547,3.5799999237060547,3.569999933242798,3.5799999237060547,2800
2025-09-29 10:31:00+08:00,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,2500
2025-09-29 10:32:00+08:00,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,2700
2025-09-29 10:33:00+08:00,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,2700
2025-09-29 10:34:00+08:00,3.569999933242798,3.5799999237060547,3.569999933242798,3.5799999237060547,4200
2025-09-29 10:35:00+08:00,3.5799999237060547,3.5799999237060547,3.569999933242798,3.569999933242798,2100
2025-09-29 10:36:00+08:00,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,1300
2025-09-29 10:37:00+08:00,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,1400
2025-09-29 10:38:00+08:00,3.5799999237060547,3.5799999237060547,3.569999933242798,3.5799999237060547,22800
2025-09-29 10:39:00+08:00,3.5799999237060547,3.5799999237060547,3.569999933242798,3.5799999237060547,6200
2025-09-29 10:40:00+08:00,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,1800
2025-09-29 10:41:00+08:00,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,2500
2025-09-29 10:42:00+08:00,3.5999999046325684,3.5999999046325684,3.5799999237060547,3.5799999237060547,209300
2025-09-29 10:43:00+08:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,5100
2025-09-29 10:44:00+08:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,4200
2025-09-29 10:45:00+08:00,3.619999885559082,3.619999885559082,3.5999999046325684,3.5999999046325684,206200
2025-09-29 10:46:00+08:00,3.619999885559082,3.619999885559082,3.609999895095825,3.619999885559082,7000
2025-09-29 10:47:00+08:00,3.630000114440918,3.630000114440918,3.619999885559082,3.619999885559082,64100
2025-09-29 10:48:00+08:00,3.630000114440918,3.630000114440918,3.619999885559082,3.630000114440918,2300
2025-09-29 10:49:00+08:00,3.630000114440918,3.630000114440918,3.619999885559082,3.630000114440918,1800
2025-09-29 10:50:00+08:00,3.630000114440918,3.630000114440918,3.630000114440918,3.630000114440918,9500
2025-09-29 10:51:00+08:00,3.619999885559082,3.630000114440918,3.619999885559082,3.630000114440918,13300
2025-09-29 10:52:00+08:00,3.619999885559082,3.619999885559082,3.619999885559082,3.619999885559082,27700
2025-09-29 10:53:00+08:00,3.630000114440918,3.630000114440918,3.619999885559082,3.619999885559082,2800
2025-09-29 10:54:00+08:00,3.630000114440918,3.630000114440918,3.630000114440918,3.630000114440918,43100
2025-09-29 10:55:00+08:00,3.609999895095825,3.630000114440918,3.609999895095825,3.630000114440918,22600
2025-09-29 10:56:00+08:00,3.619999885559082,3.619999885559082,3.609999895095825,3.609999895095825,9000
2025-09-29 10:57:00+08:00,3.619999885559082,3.619999885559082,3.619999885559082,3.619999885559082,300
2025-09-29 10:58:00+08:00,3.609999895095825,3.619999885559082,3.609999895095825,3.619999885559082,35000
2025-09-29 11:00:00+08:00,3.609999895095825,3.609999895095825,3.5999999046325684,3.609999895095825,2500
2025-09-29 11:01:00+08:00,3.5999999046325684,3.609999895095825,3.5899999141693115,3.609999895095825,23400
2025-09-29 11:02:00+08:00,3.5899999141693115,3.5999999046325684,3.5899999141693115,3.5999999046325684,21500
2025-09-29 11:03:00+08:00,3.5899999141693115,3.5899999141693115,3.5899999141693115,3.5899999141693115,7100
2025-09-29 11:04:00+08:00,3.5999999046325684,3.5999999046325684,3.5899999141693115,3.5899999141693115,8200
2025-09-29 11:05:00+08:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,2200
2025-09-29 11:06:00+08:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3400
2025-09-29 11:07:00+08:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,1100
2025-09-29 11:08:00+08:00,3.5899999141693115,3.5999999046325684,3.5899999141693115,3.5999999046325684,15100
2025-09-29 11:09:00+08:00,3.5899999141693115,3.5899999141693115,3.5899999141693115,3.5899999141693115,2100
2025-09-29 11:10:00+08:00,3.5899999141693115,3.5899999141693115,3.5899999141693115,3.5899999141693115,300
2025-09-29 11:11:00+08:00,3.5899999141693115,3.5899999141693115,3.5899999141693115,3.5899999141693115,1100
2025-09-29 11:12:00+08:00,3.5899999141693115,3.5899999141693115,3.5899999141693115,3.5899999141693115,1100
2025-09-29 11:13:00+08:00,3.5899999141693115,3.5899999141693115,3.5899999141693115,3.5899999141693115,1500
2025-09-29 11:14:00+08:00,3.5899999141693115,3.5899999141693115,3.5899999141693115,3.5899999141693115,1100
2025-09-29 11:15:00+08:00,3.5899999141693115,3.5899999141693115,3.5899999141693115,3.5899999141693115,400
2025-09-29 11:16:00+08:00,3.5799999237060547,3.5899999141693115,3.5799999237060547,3.5899999141693115,900
2025-09-29 11:17:00+08:00,3.5899999141693115,3.5899999141693115,3.5799999237060547,3.5799999237060547,8500
2025-09-29 11:18:00+08:00,3.5799999237060547,3.5899999141693115,3.5799999237060547,3.5899999141693115,16600
2025-09-29 11:19:00+08:00,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,2000
2025-09-29 11:20:00+08:00,3.5899999141693115,3.5899999141693115,3.5799999237060547,3.5799999237060547,12000
2025-09-29 11:21:00+08:00,3.5899999141693115,3.5899999141693115,3.5899999141693115,3.5899999141693115,4400
2025-09-29 11:22:00+08:00,3.5899999141693115,3.5899999141693115,3.5899999141693115,3.5899999141693115,2900
2025-09-29 11:23:00+08:00,3.5899999141693115,3.5899999141693115,3.5899999141693115,3.5899999141693115,3500
2025-09-29 11:24:00+08:00,3.5899999141693115,3.5899999141693115,3.5899999141693115,3.5899999141693115,4500
2025-09-29 11:25:00+08:00,3.5899999141693115,3.5999999046325684,3.5899999141693115,3.5899999141693115,8700
2025-09-29 11:26:00+08:00,3.5999999046325684,3.5999999046325684,3.5899999141693115,3.5999999046325684,25700
